SessionID,Filename,Transcription,Info
39,F_uncv_22_02.wav,its eh two shapes eh with em  wavy line,
39,F_uncv_23_03.wav,eh star shapes,
39,F_uncv_24_03.wav,em shape with diagonal line white line through it,
39,Y_uncv_13.wav,bars,
39,Y_uncv_14.wav,eh sp spikey shape emm with spikes around the edge,
39,Y_uncv_15.wav,the dots,
39,Y_uncv_16.wav,em a diagonal shape with four squares,
39,Y_uncv_17.wav,the donkey shape,
39,Y_uncv_18.wav,a spike shape with a poll,
39,Y_uncv_19.wav,the hexagonal shapes,
39,Y_uncv_20.wav,spade shapes,
39,Y_uncv_21.wav,cone shapes,
39,Y_uncv_22.wav,eh two shapes with a wavy line,
39,Y_uncv_23.wav,eh star shapes,
39,Y_uncv_24.wav,the shape with the diagonal white line through it ,
40,F_uncv_13_02.wav,eh fence silhouette ,
40,F_uncv_14_03.wav,em the curved edged spikey bottom shape,
40,F_uncv_15_01.wav,small dots with large dots on them,
40,F_uncv_16_02.wav,rhombus centre shape,
40,F_uncv_17_02.wav,hexagon shape,
40,F_uncv_18_02.wav,standing up right shape,
40,F_uncv_19_03.wav,hexagon shapes,
40,F_uncv_20_01.wav,eh semi-circle shapes,
40,F_uncv_21_03.wav,eh triangular shapes,
40,F_uncv_22_01.wav,the connected hexagon shapes,
40,F_uncv_23_03.wav,eh shape with lots of stars and triangles on,
40,F_uncv_24_01.wav,em the shape with a triangle holed out of it,
40,Y_uncv_13.wav,eh silhouette of a fence,
40,Y_uncv_14.wav,ehhh it’s a silhouette  of a shape with a spikey edge at the bottom,
40,Y_uncv_15.wav,eh small dots with large circles on them,
40,Y_uncv_16.wav,eh it’s a shape with a rhombus in the centre,
40,Y_uncv_17.wav,em the hexagon shape,
40,Y_uncv_18.wav,em its shape which is standing upright its symmetrical its got pointy edges on each side,
40,Y_uncv_19.wav,em a shape which looks as if its got he loads of hexagons,UF
40,Y_uncv_20.wav,em its like a line with lots of semi-circles on each side,
40,Y_uncv_21.wav,eh triangular shapes,
40,Y_uncv_22.wav,eh the hexagon shape that’s connected,
40,Y_uncv_23.wav,eh a large shape with lots of stars and triangles in,
40,Y_uncv_24.wav,eh the shape with a triangle holed out of it,
41,F_uncv_13_03.wav,em the bar chart shape,
41,F_uncv_14_03.wav,eh the shape with the cut outs,
41,F_uncv_15_02.wav,the pattern with lots of dots in it,
41,F_uncv_16_03.wav,em the outline with the parallelograms,
41,F_uncv_17_03.wav,em the shape with the large hexagon in it,
41,F_uncv_18_01.wav,em the shape with the spikes at the top,
41,F_uncv_19_01.wav,em it’s the swirls with the hexagon shapes,42
41,F_uncv_20_02.wav,em the shape with the curved edges and the semi-circles,
41,F_uncv_21_01.wav,em the shapes with the triangles,
41,F_uncv_22_03.wav,the two large hexagon shape,
41,F_uncv_23_01.wav,eh the shape with the stars in it,
41,F_uncv_24_01.wav,em theee shape with the white bit cut out the middle,
41,Y_uncv_13.wav,the shape that looks like a bar chart,
41,Y_uncv_14.wav,thee shape with the cut outs at the bottom,
41,Y_uncv_15.wav,eh the pattern with lots of spots on it,
41,Y_uncv_16.wav,eh the shapes with the parollelograms at the end,
41,Y_uncv_17.wav,the shape with the hexagon,
41,Y_uncv_18.wav,the shape with the spikes at the top,
41,Y_uncv_19.wav,em the grey outline of the squiggly shapes with the hexagons at the ends,42
41,Y_uncv_20.wav,em the shape with the semi-circles and curved edges,
41,Y_uncv_21.wav,the shape with the triangles stuck together,
41,Y_uncv_22.wav,thee grey outline of the two hexagons,
41,Y_uncv_23.wav,eh the shape with the stars in it,
41,Y_uncv_24.wav,em the circular shape with the white chunks cut out of it,
